time,open,high,low,close,vol
2021-12-02,65.63,67.49,62.43,66.50,"668,293"
2021-12-01,67.01,69.49,64.84,65.57,"602,447"
2021-11-30,70.04,71.22,64.43,66.18,"722,475"
2021-11-29,69.23,72.93,68.86,69.95,"675,090"
2021-11-26,78.34,78.65,67.40,68.15,"844,630"
2021-11-24,78.48,79.23,77.98,78.39,"328,848"
2021-11-23,76.46,78.86,75.30,78.50,"506,987"
2021-11-22,75.75,77.16,74.76,76.75,"465,768"
2021-11-19,78.76,79.92,75.37,76.10,"623,448"
2021-11-18,78.34,79.36,77.08,79.01,"83,984"
2021-11-17,80.54,80.69,77.69,78.36,"174,471"
2021-11-16,80.93,81.81,80.03,80.76,"325,668"
2021-11-15,80.66,81.20,79.30,80.88,"343,484"
2021-11-12,81.21,81.62,79.78,80.79,"390,304"
2021-11-11,81.41,82.33,80.20,81.59,"475,436"
2021-11-10,84.53,84.97,80.81,81.34,"555,215"
2021-11-09,82.16,84.63,81.78,84.15,"504,832"
2021-11-08,81.13,82.67,81.05,81.93,"393,953"
2021-11-04,79.37,81.80,78.96,81.27,"531,054"
2021-11-03,80.18,83.42,78.25,78.81,"701,119"
2021-11-02,83.07,83.08,79.69,80.86,"546,577"
2021-11-01,83.87,84.41,82.92,83.91,"429,608"
2021-10-31,83.36,84.88,82.74,84.05,"412,309"
2021-10-28,83.09,83.74,81.41,83.57,"507,309"
2021-10-27,82.25,83.21,80.58,82.81,"491,585"
2021-10-26,84.39,84.51,82.01,82.66,"529,952"
2021-10-25,83.72,84.88,82.97,84.65,"467,716"
2021-10-24,83.98,85.41,83.39,83.76,"568,725"
2021-10-21,82.61,84.22,81.76,83.76,"465,355"
2021-10-20,83.58,83.96,80.79,82.50,"567,503"
2021-10-19,83.34,84.25,81.30,83.87,"530,693"
2021-10-18,82.37,83.74,81.80,82.96,"82,607"
2021-10-17,82.60,83.87,81.84,82.44,"134,098"
2021-10-14,81.48,82.66,81.39,82.28,"277,953"
2021-10-13,80.59,81.68,80.38,81.31,"399,813"
2021-10-12,80.58,81.04,79.42,80.44,"487,220"
2021-10-11,80.50,81.62,79.47,80.64,"598,181"
2021-10-10,79.59,82.18,79.55,80.52,"653,756"
2021-10-07,78.86,80.11,78.63,79.35,"662,010"
2021-10-06,77.00,78.89,74.96,78.30,"545,008"
2021-10-05,79.04,79.78,76.83,77.43,"459,055"
2021-10-04,77.58,79.48,77.47,78.93,"449,617"
2021-10-03,75.90,78.38,75.32,77.62,"458,006"
2021-09-30,75.12,75.99,74.23,75.88,"388,996"
2021-09-29,74.78,76.07,73.14,75.03,"583,189"
2021-09-28,74.38,75.79,73.74,74.83,"424,193"
2021-09-27,75.43,76.67,74.24,75.29,"476,143"
2021-09-26,74.19,75.75,74.16,75.45,"417,829"
2021-09-23,73.24,74.27,72.81,73.98,"350,382"
2021-09-22,71.97,73.50,71.61,73.30,"403,405"
2021-09-21,70.85,72.30,70.64,72.23,"381,061"
2021-09-20,70.59,71.63,69.67,70.56,"393,403"
2021-09-19,71.92,72.08,69.86,70.29,"75,837"
2021-09-16,72.62,72.72,71.21,71.97,"119,933"
2021-09-15,72.65,72.99,71.53,72.61,"298,412"
2021-09-14,70.76,73.14,70.65,72.61,"418,665"
2021-09-13,70.64,71.22,69.98,70.46,"414,231"
2021-09-12,69.74,70.97,69.51,70.45,"390,939"
2021-09-09,67.97,69.96,67.68,69.72,"411,079"
2021-09-08,69.36,69.89,67.56,68.14,"556,451"
2021-09-07,68.37,69.75,68.31,69.30,"389,325"
2021-09-06,69.11,69.48,67.64,68.35,"481,704"
2021-09-02,69.76,70.53,69.05,69.29,"313,086"
2021-09-01,68.29,70.61,67.84,69.99,"403,314"
2021-08-31,68.55,69.24,67.12,68.59,"399,497"
2021-08-30,69.18,69.34,68.16,68.50,"325,853"
2021-08-29,69.30,69.64,67.67,69.21,"360,797"
2021-08-26,67.75,69.05,67.52,68.74,"326,056"
2021-08-25,68.00,68.31,67.02,67.42,"344,286"
2021-08-24,67.63,68.54,66.92,68.36,"353,742"
2021-08-23,65.54,67.80,65.41,67.54,"335,888"
2021-08-22,61.96,66.00,61.74,65.64,"397,290"
2021-08-19,64.05,64.10,62.11,62.32,"365,009"
2021-08-18,64.58,64.76,62.63,63.69,"88,237"
2021-08-17,66.58,67.48,64.34,65.46,"121,197"
2021-08-16,67.43,67.72,66.33,66.59,"235,303"
2021-08-15,68.13,68.14,65.73,67.29,"334,844"
2021-08-12,68.91,69.22,67.77,68.44,"272,033"
2021-08-11,69.36,69.62,68.46,69.09,"352,465"
2021-08-10,68.51,69.45,66.67,69.25,"513,292"
2021-08-09,66.85,68.90,66.56,68.29,"452,126"
2021-08-08,67.88,67.90,65.15,66.48,"598,381"
2021-08-05,69.14,70.18,67.80,68.28,"537,136"
2021-08-04,68.06,69.35,67.61,69.09,"416,331"
2021-08-03,70.32,70.81,67.85,68.15,"582,924"
2021-08-02,71.52,71.96,69.19,70.56,"509,938"
2021-08-01,73.91,73.95,70.55,71.26,"448,200"
2021-07-29,73.41,74.23,72.93,73.95,"303,700"
2021-07-28,72.40,73.68,72.26,73.62,"294,462"
2021-07-27,71.90,72.60,71.70,72.39,"318,911"
2021-07-26,72.22,72.33,71.08,71.65,"333,123"
2021-07-25,72.18,72.43,70.56,71.91,"395,743"
2021-07-22,71.71,72.21,71.39,72.07,"274,778"
2021-07-21,70.22,72.03,69.86,71.91,"435,181"
2021-07-20,66.45,70.51,66.44,70.30,"503,030"
2021-07-19,66.60,67.65,65.21,67.42,"561,629"
2021-07-18,71.49,71.67,65.63,66.42,"82,565"
2021-07-15,71.48,72.30,70.41,71.81,"133,926"
2021-07-14,72.96,72.96,71.40,71.65,"368,679"
2021-07-13,75.17,75.44,72.21,73.13,"528,360"
2021-07-12,74.18,75.52,73.68,75.25,"444,078"
2021-07-11,74.74,74.93,73.16,74.10,"397,931"
2021-07-08,73.26,74.76,72.72,74.56,"422,154"
2021-07-07,72.17,73.26,70.76,72.94,"529,690"
2021-07-06,73.85,74.86,71.07,72.20,"607,971"
2021-07-05,75.35,76.98,72.94,73.37,"714,044"
2021-07-01,75.02,75.62,74.41,75.16,"377,531"
2021-06-30,73.50,76.22,73.39,75.23,"615,678"
2021-06-29,73.47,74.14,72.82,73.47,"383,626"
2021-06-28,72.78,73.81,71.97,72.98,"321,448"
2021-06-27,73.99,74.45,72.62,72.91,"354,701"
2021-06-24,73.32,74.18,72.85,74.05,"364,721"
2021-06-23,73.28,73.61,72.32,73.30,"334,833"
2021-06-22,72.91,74.25,72.82,73.08,"429,207"
2021-06-21,73.41,73.95,72.94,73.06,"498,555"
2021-06-20,71.52,73.96,71.15,73.66,"123,662"
2021-06-17,71.10,72.17,70.16,71.64,"139,584"
2021-06-16,71.65,72.30,69.77,71.04,"373,780"
2021-06-15,72.45,72.99,71.61,72.15,"426,775"
2021-06-14,71.16,72.49,70.81,72.12,"336,035"
2021-06-13,70.65,71.78,70.65,70.88,"319,639"
2021-06-10,70.10,71.24,69.68,70.91,"563,575"
2021-06-09,69.76,70.65,68.68,70.29,"492,464"
2021-06-08,70.01,70.62,69.46,69.96,"410,820"
2021-06-07,69.29,70.27,68.47,70.05,"441,302"
2021-06-06,69.52,70.00,68.93,69.23,"365,621"
2021-06-03,68.91,69.76,68.33,69.62,"326,250"
2021-06-02,68.76,69.40,68.19,68.81,"351,367"
2021-06-01,67.99,69.00,67.78,68.83,"332,995"
2021-05-31,66.68,68.87,66.41,67.72,"570,985"
2021-05-27,66.95,67.52,66.17,66.32,"390,461"
2021-05-26,66.16,66.92,65.47,66.85,"337,542"
2021-05-25,66.04,66.43,65.25,66.21,"376,207"
2021-05-24,66.02,66.51,65.41,66.07,"497,394"
2021-05-23,63.87,66.14,63.63,66.05,"466,647"
2021-05-20,61.89,64.07,61.56,63.58,"530,831"
2021-05-19,63.39,63.96,61.89,62.05,"524,168"
2021-05-18,65.28,65.35,61.95,63.36,"101,902"
2021-05-17,66.33,67.01,64.11,65.49,"167,348"
2021-05-16,65.50,66.43,64.83,66.27,"268,476"
2021-05-13,63.83,65.62,63.33,65.37,"383,749"
2021-05-12,65.75,65.81,63.09,63.82,"547,691"
2021-05-11,65.46,66.63,64.97,66.08,"508,519"
2021-05-10,64.90,65.50,63.68,65.28,"514,949"
2021-05-09,65.57,65.75,63.95,64.92,"448,337"
2021-05-06,64.90,65.24,63.90,64.90,"431,417"
2021-05-05,65.27,65.98,64.50,64.71,"389,214"
2021-05-04,66.45,66.76,64.92,65.63,"460,066"
2021-05-03,64.53,66.19,64.29,65.69,"370,208"
2021-05-02,63.64,64.68,62.91,64.49,"285,969"
2021-04-29,64.88,64.95,63.08,63.58,"400,515"
2021-04-28,63.70,65.47,63.65,65.01,"384,489"
2021-04-27,63.04,64.53,62.67,63.86,"387,683"
2021-04-26,61.97,63.30,61.91,62.94,"361,536"
2021-04-25,62.06,62.31,60.66,61.91,"366,865"
2021-04-22,61.65,62.43,61.25,62.14,"345,407"
2021-04-21,61.11,61.87,60.61,61.43,"344,700"
2021-04-20,62.39,62.56,60.86,61.35,"431,486"
2021-04-19,63.47,64.25,61.50,62.44,"476,046"
2021-04-18,62.98,63.63,62.63,63.38,"74,384"
2021-04-15,63.32,63.88,62.83,63.13,"87,795"
2021-04-14,62.83,63.57,62.53,63.46,"243,370"
2021-04-13,60.44,63.44,60.38,63.15,"419,813"
2021-04-12,59.64,60.59,59.64,60.18,"349,733"
2021-04-11,59.35,60.77,58.73,59.70,"410,218"
2021-04-08,59.76,59.95,59.10,59.32,"351,436"
2021-04-07,59.52,59.93,58.82,59.60,"419,913"
2021-04-06,59.26,60.04,58.12,59.77,"475,537"
2021-04-05,58.80,60.90,58.62,59.33,"457,348"
2021-04-04,61.50,61.50,57.63,58.65,"438,864"
2021-03-31,59.49,61.75,58.86,61.45,"605,567"
2021-03-30,60.45,61.17,58.85,59.16,"414,162"
2021-03-29,61.96,62.27,59.94,60.55,"388,188"
2021-03-28,60.93,61.77,59.41,61.56,"449,360"
2021-03-25,58.48,61.36,58.32,60.97,"471,996"
2021-03-24,60.80,60.86,57.44,58.56,"580,105"
2021-03-23,57.40,61.34,57.29,61.18,"566,291"
2021-03-22,61.28,61.35,57.25,57.76,"712,317"
2021-03-21,61.55,61.90,60.39,61.55,"404,370"
2021-03-18,59.56,61.72,58.94,61.42,"84,171"
2021-03-17,64.42,64.82,58.20,60.00,"143,597"
2021-03-16,64.75,65.34,63.60,64.60,"254,724"
2021-03-15,65.33,65.43,63.80,64.80,"317,537"
2021-03-14,65.56,66.40,64.13,65.39,"378,009"
2021-03-12,65.96,66.24,65.41,65.61,"321,714"
2021-03-11,64.70,66.21,64.54,66.02,"441,063"
2021-03-10,63.84,64.96,63.13,64.44,"498,488"
2021-03-09,64.73,65.98,63.63,64.01,"554,564"
2021-03-08,66.68,67.98,64.57,65.05,"533,376"
2021-03-05,64.16,66.42,63.82,66.09,"573,168"
2021-03-04,61.08,64.86,60.52,63.83,"694,628"
2021-03-03,59.55,61.99,59.24,61.28,"465,311"
2021-03-02,60.23,61.21,59.38,59.75,"464,133"
2021-03-01,61.95,62.92,59.96,60.64,"456,679"
2021-02-26,63.46,63.57,61.34,61.50,"472,723"
2021-02-25,63.39,63.81,62.65,63.53,"510,357"
2021-02-24,61.29,63.51,60.97,63.22,"489,933"
2021-02-23,62.16,63.00,60.67,61.67,"570,677"
2021-02-22,58.88,61.84,58.82,61.49,"505,773"
2021-02-19,60.20,60.29,58.59,59.24,"102,427"
2021-02-18,61.68,62.26,59.79,60.52,"132,035"
2021-02-17,60.24,61.73,59.43,61.14,"335,419"
2021-02-16,59.98,60.95,59.33,60.05,"602,332"
2021-02-12,57.94,59.82,57.41,59.47,"480,822"
2021-02-11,58.40,58.71,57.84,58.24,"380,445"
2021-02-10,58.45,58.91,58.08,58.68,"457,535"
2021-02-09,58.11,58.62,57.27,58.36,"514,698"
2021-02-08,57.06,58.14,57.00,57.97,"399,724"
2021-02-05,56.46,57.29,56.43,56.85,"400,833"
2021-02-04,55.96,56.58,55.30,56.23,"381,404"
2021-02-03,55.05,56.33,54.81,55.69,"448,693"
2021-02-02,53.48,55.26,53.45,54.76,"463,718"
2021-02-01,51.99,53.74,51.64,53.55,"416,067"
2021-01-29,52.15,53.25,51.93,52.20,"410,914"
2021-01-28,52.65,53.58,52.04,52.34,"411,406"
2021-01-27,52.76,53.30,51.85,52.85,"442,376"
2021-01-26,52.91,53.25,52.29,52.61,"314,538"
2021-01-25,52.17,52.95,51.82,52.77,"349,076"
2021-01-22,53.10,53.16,51.44,52.27,"437,484"
2021-01-21,52.93,53.41,52.75,53.13,"352,397"
2021-01-20,53.13,53.79,53.05,53.24,"400,301"
2021-01-19,52.00,53.13,51.76,52.98,"125,964"
2021-01-15,53.80,53.83,51.83,52.36,"165,668"
2021-01-14,52.84,53.75,52.24,53.57,"390,087"
2021-01-13,53.31,53.93,52.58,52.91,"429,898"
2021-01-12,52.18,53.45,52.07,53.21,"400,200"
2021-01-11,52.58,52.70,51.50,52.25,"394,822"
2021-01-08,50.93,52.75,50.81,52.24,"499,416"
2021-01-07,50.53,51.28,50.39,50.83,"369,292"
2021-01-06,49.82,50.94,49.48,50.63,"509,365"
2021-01-05,47.38,50.20,47.24,49.93,"643,191"
2021-01-04,48.40,49.83,47.18,47.62,"528,525"
2020-12-31,48.35,48.58,47.77,48.52,"181,894"
2020-12-30,48.13,48.66,47.61,48.40,"266,957"
2020-12-29,47.72,48.35,47.68,48.00,"213,778"
2020-12-28,48.23,48.96,47.50,47.62,"238,462"
2020-12-24,48.09,48.62,47.56,48.23,"167,390"
2020-12-23,46.79,48.50,46.16,48.12,"344,306"
2020-12-22,47.93,47.96,46.60,47.02,"295,737"
2020-12-21,48.54,48.61,46.18,47.74,"478,098"
2020-12-18,48.43,49.28,48.10,49.10,"83,711"
2020-12-17,47.85,48.59,47.81,48.36,"96,536"
2020-12-16,47.60,47.94,47.17,47.82,"275,331"
2020-12-15,46.99,47.73,46.54,47.62,"311,169"
2020-12-14,46.73,47.44,45.69,46.99,"403,543"
2020-12-11,46.97,47.29,46.34,46.57,"367,305"
2020-12-10,45.69,47.74,45.52,46.78,"447,529"
2020-12-09,45.60,46.24,44.95,45.52,"434,976"
2020-12-08,45.66,45.93,45.14,45.60,"332,641"
2020-12-07,46.15,46.54,45.36,45.76,"348,871"
2020-12-04,45.64,46.68,45.61,46.26,"335,453"
2020-12-03,44.99,45.84,44.66,45.64,"350,768"
2020-12-02,44.38,45.92,43.92,45.28,"368,854"
2020-12-01,45.08,45.70,44.12,44.55,"314,919"
2020-11-30,45.34,45.80,44.42,45.34,"370,755"
2020-11-27,45.90,46.09,44.55,45.53,"365,128"
2020-11-25,44.82,46.26,44.73,45.71,"417,182"
2020-11-24,42.84,45.20,42.82,44.91,"418,527"
2020-11-23,42.46,43.36,42.29,43.06,"300,717"
2020-11-20,41.70,42.32,41.51,42.15,"276,340"
2020-11-19,41.61,41.98,41.08,41.74,"88,144"
2020-11-18,41.35,42.46,41.08,41.82,"107,013"
2020-11-17,41.44,41.69,40.57,41.43,"243,677"
2020-11-16,40.17,42.09,40.15,41.34,"378,785"
2020-11-13,40.94,40.94,40.06,40.13,"338,187"
2020-11-12,41.47,42.19,40.87,41.12,"401,031"
2020-11-11,41.79,43.06,41.32,41.45,"443,772"
2020-11-10,39.91,41.84,39.41,41.36,"457,045"
2020-11-09,37.34,41.33,37.16,40.29,"622,921"
2020-11-06,38.54,38.61,37.06,37.14,"411,026"
2020-11-05,39.17,39.35,38.27,38.79,"298,366"
2020-11-04,38.15,39.25,37.26,39.15,"437,000"
2020-11-03,37.03,38.32,36.57,37.66,"410,611"
2020-11-02,35.24,37.15,33.64,36.81,"489,204"
2020-10-29,36.07,36.60,35.21,35.79,"388,971"
2020-10-28,37.39,37.76,34.92,36.17,"568,816"
2020-10-27,38.97,39.01,36.97,37.39,"489,954"
2020-10-26,38.59,39.83,38.51,39.57,"339,535"
2020-10-25,39.69,39.74,38.28,38.56,"360,184"
2020-10-22,40.61,40.92,39.57,39.85,"268,931"
2020-10-21,40.04,41.02,39.71,40.64,"307,494"
2020-10-20,41.22,41.59,39.78,40.03,"366,899"
2020-10-19,40.65,41.70,40.25,41.46,"360,574"
2020-10-18,40.69,41.22,40.54,40.83,"75,335"
2020-10-15,40.88,41.05,40.08,40.88,"96,488"
2020-10-14,41.13,41.29,39.22,40.96,"248,251"
2020-10-13,40.19,41.16,39.82,41.04,"328,295"
2020-10-12,39.53,40.53,39.35,40.20,"375,470"
2020-10-11,40.40,40.45,39.04,39.43,"322,035"
2020-10-08,41.31,41.47,40.38,40.60,"331,703"
2020-10-07,39.99,41.33,39.76,41.19,"409,787"
2020-10-06,39.83,40.35,39.28,39.95,"433,065"
2020-10-05,39.35,40.86,39.10,40.67,"400,531"
2020-10-04,37.00,39.72,37.00,39.22,"378,579"
2020-10-01,38.60,38.65,36.63,37.05,"391,428"
2020-09-30,39.90,40.47,37.61,38.72,"443,442"
2020-09-29,39.16,40.37,38.68,40.22,"340,294"
2020-09-28,40.58,40.70,38.41,39.29,"379,599"
2020-09-27,40.07,40.80,39.78,40.60,"226,425"
2020-09-24,40.15,40.64,39.71,40.25,"229,025"
2020-09-23,39.60,40.37,39.12,40.31,"269,992"
2020-09-22,39.76,40.75,39.26,39.93,"318,754"
2020-09-21,39.63,40.02,39.00,39.60,"287,807"
2020-09-20,40.98,41.27,38.66,39.31,"66,195"
2020-09-17,40.97,41.49,40.30,41.11,"85,906"
2020-09-16,40.19,41.22,39.42,40.97,"280,669"
2020-09-15,38.35,40.34,38.35,40.16,"367,612"
2020-09-14,37.28,38.57,37.06,38.28,"348,861"
2020-09-13,37.32,37.68,36.82,37.26,"347,563"
2020-09-10,37.01,37.82,36.67,37.33,"363,787"
2020-09-09,37.80,38.18,36.93,37.30,"367,555"
2020-09-08,36.79,38.45,36.16,38.05,"455,356"
2020-09-07,39.48,39.59,36.13,36.76,"720,975"
2020-09-03,41.25,41.87,39.35,39.77,"444,184"
2020-09-02,41.63,41.79,40.22,41.37,"417,634"
2020-09-01,43.02,43.21,41.23,41.51,"421,771"
2020-08-31,42.83,43.43,42.72,42.76,"285,146"
2020-08-30,42.91,43.57,42.56,42.61,"236,877"
2020-08-27,42.98,43.42,42.69,42.97,"272,800"
2020-08-26,43.45,43.50,42.36,43.04,"320,968"
2020-08-25,43.39,43.78,43.00,43.39,"262,243"
2020-08-24,42.36,43.57,42.31,43.35,"330,800"
2020-08-23,42.48,42.89,42.23,42.62,"294,731"
2020-08-20,42.75,42.96,41.46,42.34,"345,368"
2020-08-19,42.74,42.79,41.50,42.58,"377,070"
2020-08-18,42.60,43.03,42.36,42.93,"81,299"
2020-08-17,42.79,42.99,42.11,42.89,"111,628"
2020-08-16,42.24,42.97,41.80,42.89,"208,429"
2020-08-13,42.33,42.57,41.62,42.01,"310,866"
2020-08-12,42.57,42.84,42.09,42.24,"329,507"
2020-08-11,41.62,42.90,41.53,42.67,"397,831"
2020-08-10,41.98,42.94,41.48,41.61,"432,843"
2020-08-09,41.50,42.33,41.17,41.94,"367,796"
2020-08-06,41.97,42.22,41.06,41.22,"398,997"
2020-08-05,42.19,42.65,41.61,41.95,"359,610"
2020-08-04,41.56,43.52,41.47,42.19,"491,268"
2020-08-03,40.78,42.08,40.14,41.70,"451,575"
2020-08-02,40.39,41.24,39.58,41.01,"338,326"
2020-07-30,40.34,40.55,39.66,40.27,"318,788"
2020-07-29,41.32,41.39,38.72,39.92,"487,325"
2020-07-28,41.13,41.57,40.93,41.27,"295,855"
2020-07-27,41.65,41.93,40.85,41.04,"276,804"
2020-07-26,41.26,41.82,40.48,41.60,"377,714"
2020-07-23,41.06,41.67,40.66,41.29,"353,159"
2020-07-22,41.95,42.36,40.83,41.07,"389,412"
2020-07-21,41.54,42.03,41.14,41.90,"333,647"
2020-07-20,40.65,42.40,40.64,41.96,"389,117"
2020-07-19,40.64,40.91,39.83,40.81,"60,179"
2020-07-16,40.72,40.90,40.02,40.59,"88,220"
2020-07-15,40.97,41.18,40.52,40.75,"200,101"
2020-07-14,40.55,41.26,40.08,41.20,"352,542"
2020-07-13,39.60,40.57,39.07,40.29,"426,971"
2020-07-12,40.35,40.72,39.47,40.10,"370,715"
2020-07-09,39.58,40.77,38.54,40.55,"393,149"
2020-07-08,40.87,40.99,39.27,39.62,"367,386"
2020-07-07,40.48,41.08,40.30,40.90,"286,740"
2020-07-06,40.68,40.95,39.90,40.62,"256,596"
2020-07-05,40.38,41.08,39.84,40.63,"373,236"
2020-07-01,39.78,40.74,39.46,40.65,"347,096"
2020-06-30,39.84,40.58,39.05,39.82,"407,170"
2020-06-29,39.64,40.08,38.85,39.27,"370,059"
2020-06-28,37.96,39.89,37.50,39.70,"343,913"
2020-06-25,39.09,39.35,37.79,38.49,"356,712"
2020-06-24,38.05,39.23,37.08,38.72,"451,640"
2020-06-23,39.99,40.54,37.31,38.01,"499,490"
2020-06-22,40.68,41.63,39.76,40.37,"368,730"
2020-06-21,39.18,40.70,39.12,40.46,"315,264"
2020-06-18,38.85,40.49,38.40,39.75,"64,113"
2020-06-17,37.74,38.97,37.11,38.84,"113,384"
2020-06-16,37.93,38.75,37.21,37.96,"239,516"
2020-06-15,37.05,39.06,36.38,38.38,"366,323"
2020-06-14,36.03,37.26,34.36,37.12,"387,546"
2020-06-11,36.26,36.99,34.48,36.26,"406,508"
2020-06-10,39.09,39.09,35.41,36.34,"513,912"
2020-06-09,38.50,39.91,37.73,39.60,"385,868"
2020-06-08,38.22,39.10,37.07,38.94,"396,033"
2020-06-07,39.41,40.44,37.96,38.19,"416,639"
2020-06-04,37.33,39.68,37.05,39.55,"396,856"
2020-06-03,36.76,37.62,36.38,37.41,"307,612"
2020-06-02,36.86,38.18,35.88,37.29,"494,253"
2020-06-01,35.56,37.06,35.28,36.81,"343,483"
2020-05-31,35.21,35.90,34.27,35.44,"385,710"
2020-05-28,33.68,35.77,32.36,35.49,"443,647"
2020-05-27,32.10,34.21,31.14,33.71,"440,168"
2020-05-26,34.14,34.32,31.75,32.81,"415,246"
2020-05-25,33.30,34.81,32.48,34.35,"466,737"
2020-05-21,33.95,34.00,30.72,33.25,"429,036"
2020-05-20,33.53,34.66,33.26,33.92,"372,814"
2020-05-19,31.89,33.78,31.56,33.49,"406,431"
2020-05-18,32.83,33.44,31.34,32.50,"430,823"
2020-05-17,29.53,33.32,29.53,31.82,"89,376"
2020-05-14,27.64,29.92,27.24,29.43,"108,016"
2020-05-13,25.56,27.96,25.18,27.56,"160,507"
2020-05-12,25.30,26.45,24.79,25.29,"150,864"
2020-05-11,24.49,26.23,24.22,25.78,"212,335"
2020-05-10,24.49,25.58,23.67,24.14,"179,591"
2020-05-07,23.35,24.99,23.26,24.74,"205,181"
2020-05-06,24.09,26.74,22.94,23.55,"310,261"
2020-05-05,25.52,26.08,22.58,23.99,"381,165"
2020-05-04,21.24,25.49,21.13,24.56,"387,240"
2020-05-03,19.11,21.42,18.05,20.39,"311,488"
2020-04-30,19.04,20.48,18.07,19.78,"403,201"
2020-04-29,15.64,19.44,15.45,18.84,"545,344"
2020-04-28,13.35,16.78,12.67,15.06,"554,134"
2020-04-27,12.96,13.69,10.07,12.34,"897,087"
2020-04-26,16.84,16.98,11.88,12.78,"623,201"
2020-04-23,16.78,17.97,15.64,16.94,"600,220"
2020-04-22,14.20,18.26,13.35,16.50,"833,584"
2020-04-21,13.12,16.18,10.26,13.78,"1,235,218"
2020-04-20,-14.00,13.86,-16.74,10.01,"2,288,230"
2020-04-19,17.73,17.85,-40.32,-37.63,"247,947"
2020-04-16,20.00,20.22,17.31,18.27,"240,628"
2020-04-15,20.15,20.53,19.42,19.87,"350,942"
2020-04-14,20.72,20.89,19.20,19.87,"544,797"
2020-04-13,22.36,23.08,19.95,20.11,"785,478"
2020-04-12,24.60,24.74,22.03,22.41,"775,120"
2020-04-08,26.28,28.36,22.57,22.76,"1,122,149"
2020-04-07,24.30,26.45,23.74,25.09,"823,554"
2020-04-06,26.34,27.24,23.54,23.63,"797,707"
2020-04-05,26.09,28.24,25.28,26.08,"752,710"
2020-04-02,24.81,29.13,23.52,28.34,"1,007,577"
2020-04-01,21.22,27.39,20.76,25.32,"1,095,972"
2020-03-31,20.10,21.55,19.90,20.31,"703,286"
2020-03-30,20.23,21.89,20.01,20.48,"660,082"
2020-03-29,20.93,20.93,19.27,20.09,"758,711"
2020-03-26,23.29,23.44,20.88,21.51,"603,124"
2020-03-25,24.25,24.65,22.38,22.60,"633,877"
2020-03-24,24.37,25.24,22.91,24.49,"618,725"
2020-03-23,23.87,25.16,23.09,24.01,"659,697"
2020-03-22,22.52,24.07,20.80,23.36,"852,951"
2020-03-19,24.73,27.89,19.46,22.43,"1,133,808"
2020-03-18,22.30,27.71,21.36,25.22,"136,722"
2020-03-17,26.94,27.22,20.06,20.37,"309,481"
2020-03-16,28.69,30.30,26.63,26.95,"545,820"
2020-03-15,33.75,33.75,28.10,28.70,"698,829"
2020-03-12,30.77,33.87,30.33,31.73,"743,129"
2020-03-11,33.07,33.63,30.02,31.50,"1,025,036"
2020-03-10,34.62,36.35,32.56,32.98,"874,646"
2020-03-09,30.37,35.02,30.20,34.36,"1,064,632"
2020-03-08,32.87,34.88,27.34,31.13,"1,774,383"
2020-03-06,46.09,46.38,41.05,41.28,"1,276,180"
2020-03-05,47.13,47.57,45.65,45.90,"704,591"
2020-03-04,46.94,48.41,46.65,46.78,"745,856"
2020-03-03,47.72,48.66,46.47,47.18,"1,011,933"
2020-03-02,43.70,47.56,43.32,46.75,"949,471"
2020-02-28,46.49,47.03,43.85,44.76,"1,101,659"
2020-02-27,48.63,48.78,45.88,47.09,"1,011,915"
2020-02-26,50.08,50.44,48.30,48.73,"884,482"
2020-02-25,51.37,52.02,49.69,49.90,"764,989"
2020-02-24,52.60,52.64,50.45,51.43,"765,515"
2020-02-21,53.74,53.86,52.55,53.38,"707,555"
2020-02-20,53.50,54.50,53.22,53.78,"676,179"
2020-02-19,52.12,53.66,51.93,53.29,"113,683"
2020-02-18,52.23,52.41,50.88,52.05,"221,774"
2020-02-14,51.51,52.34,51.32,52.05,"607,343"
2020-02-13,51.72,51.96,50.60,51.42,"745,400"
2020-02-12,49.96,51.73,49.95,51.17,"795,256"
2020-02-11,49.61,50.69,49.58,49.94,"725,733"
2020-02-10,50.12,50.49,49.42,49.57,"715,894"
2020-02-07,51.11,51.48,50.09,50.32,"768,345"
2020-02-06,51.17,52.20,50.24,50.95,"750,659"
2020-02-05,49.51,51.88,49.47,50.75,"887,946"
2020-02-04,49.94,51.55,49.31,49.61,"859,357"
2020-02-03,51.01,51.97,49.80,50.11,"876,044"
2020-01-31,52.92,53.36,50.97,51.56,"827,907"
2020-01-30,53.09,53.20,51.66,52.14,"720,123"
2020-01-29,53.97,54.37,52.81,53.33,"624,979"
2020-01-28,52.77,54.06,52.68,53.48,"633,963"
2020-01-27,53.70,53.71,52.13,53.14,"712,880"
2020-01-24,55.69,55.95,53.85,54.19,"586,195"
2020-01-23,56.11,56.27,54.77,55.59,"703,995"
2020-01-22,58.26,58.38,56.03,56.74,"620,119"
2020-01-21,59.17,59.73,57.68,58.34,"648,335"
2020-01-17,58.59,58.98,58.27,58.54,"122,561"
2020-01-16,58.10,58.87,57.56,58.52,"182,871"
2020-01-15,58.20,58.36,57.36,57.81,"433,169"
2020-01-14,58.03,58.72,57.72,58.23,"507,714"
2020-01-13,59.04,59.27,57.91,58.08,"584,002"
2020-01-10,59.61,59.78,58.85,59.04,"596,186"
2020-01-09,59.99,60.31,58.66,59.56,"750,933"
2020-01-08,62.84,65.65,59.15,59.61,"1,205,710"
