time,open,high,low,close,vol
2023-07-02,1.0908,1.0931,1.0872,1.0908,-
2023-06-29,1.0868,1.0934,1.0836,1.0868,-
2023-06-28,1.0916,1.0941,1.0862,1.0916,-
2023-06-27,1.0957,1.0963,1.0900,1.0957,-
2023-06-26,1.0910,1.0976,1.0903,1.0910,-
2023-06-25,1.0907,1.0922,1.0888,1.0907,-
2023-06-22,1.0959,1.0959,1.0845,1.0959,-
2023-06-21,1.0993,1.1011,1.0951,1.0993,-
2023-06-20,1.0920,1.0961,1.0907,1.0920,-
2023-06-19,1.0924,1.0945,1.0895,1.0924,-
2023-06-18,1.0942,1.0949,1.0911,1.0942,-
2023-06-15,1.0946,1.0971,1.0920,1.0946,-
2023-06-14,1.0843,1.0939,1.0804,1.0843,-
2023-06-13,1.0789,1.0858,1.0776,1.0789,-
2023-06-12,1.0763,1.0823,1.0761,1.0763,-
2023-06-11,1.0751,1.0790,1.0734,1.0751,-
2023-06-08,1.0783,1.0787,1.0748,1.0783,-
2023-06-07,1.0707,1.0783,1.0702,1.0707,-
2023-06-06,1.0698,1.0740,1.0669,1.0698,-
2023-06-05,1.0712,1.0733,1.0667,1.0712,-
2023-06-04,1.0699,1.0723,1.0675,1.0699,-
2023-06-01,1.0761,1.0779,1.0718,1.0761,-
2023-05-31,1.0695,1.0754,1.0664,1.0695,-
2023-05-30,1.0733,1.0739,1.0652,1.0733,-
2023-05-29,1.0708,1.0746,1.0673,1.0708,-
2023-05-28,1.0723,1.0746,1.0706,1.0723,-
2023-05-25,1.0724,1.0758,1.0702,1.0724,-
2023-05-24,1.0757,1.0754,1.0710,1.0757,-
2023-05-23,1.0770,1.0799,1.0750,1.0770,-
2023-05-22,1.0811,1.0821,1.0764,1.0811,-
2023-05-21,1.0823,1.0831,1.0797,1.0823,-
2023-05-18,1.0775,1.0824,1.0761,1.0775,-
2023-05-17,1.0838,1.0850,1.0765,1.0838,-
2023-05-16,1.0866,1.0875,1.0812,1.0866,-
2023-05-15,1.0874,1.0904,1.0857,1.0874,-
2023-05-14,1.0853,1.0892,1.0849,1.0853,-
2023-05-11,1.0912,1.0935,1.0856,1.0912,-
2023-05-10,1.0984,1.0999,1.0901,1.0984,-
2023-05-09,1.0965,1.1005,1.0943,1.0965,-
2023-05-08,1.0996,1.1001,1.0944,1.0996,-
2023-05-07,1.1019,1.1053,1.1012,1.1019,-
2023-05-04,1.1023,1.1048,1.0972,1.1023,-
2023-05-03,1.1069,1.1091,1.0987,1.1069,-
2023-05-02,1.1011,1.1058,1.1006,1.1011,-
2023-05-01,1.0969,1.1005,1.0944,1.0969,-
2023-04-30,1.1011,1.1036,1.0967,1.1011,-
2023-04-27,1.1032,1.1044,1.0966,1.1032,-
2023-04-26,1.1047,1.1066,1.0994,1.1047,-
2023-04-25,1.0978,1.1094,1.0969,1.0978,-
2023-04-24,1.1059,1.1068,1.0969,1.1059,-
2023-04-23,1.0992,1.1034,1.0969,1.0992,-
2023-04-20,1.0971,1.0993,1.0940,1.0971,-
2023-04-19,1.0952,1.0989,1.0934,1.0952,-
2023-04-18,1.0975,1.0987,1.0918,1.0975,-
2023-04-17,1.0925,1.0983,1.0923,1.0925,-
2023-04-16,1.0987,1.0999,1.0911,1.0987,-
2023-04-13,1.1055,1.1075,1.0978,1.1055,-
2023-04-12,1.1000,1.1069,1.0982,1.1000,-
2023-04-11,1.0918,1.0999,1.0915,1.0918,-
2023-04-10,1.0869,1.0927,1.0868,1.0869,-
2023-04-09,1.0914,1.0918,1.0832,1.0914,-
2023-04-06,1.0920,1.0925,1.0881,1.0920,-
2023-04-05,1.0903,1.0930,1.0886,1.0903,-
2023-04-04,1.0960,1.0969,1.0905,1.0960,-
2023-04-03,1.0912,1.0972,1.0884,1.0912,-
2023-04-02,1.0803,1.0916,1.0789,1.0803,-
2023-03-30,1.0905,1.0926,1.0861,1.0905,-
2023-03-29,1.0844,1.0924,1.0827,1.0844,-
2023-03-28,1.0840,1.0872,1.0821,1.0840,-
2023-03-27,1.0807,1.0849,1.0804,1.0807,-
2023-03-26,1.0778,1.0796,1.0748,1.0778,-
2023-03-24,1.0835,1.0839,1.0719,1.0835,-
2023-03-23,1.0870,1.0929,1.0869,1.0870,-
2023-03-22,1.0774,1.0801,1.0760,1.0774,-
2023-03-21,1.0719,1.0787,1.0705,1.0719,-
2023-03-20,1.0679,1.0731,1.0632,1.0679,-
2023-03-17,1.0614,1.0670,1.0612,1.0614,-
2023-03-16,1.0583,1.0635,1.0555,1.0583,-
2023-03-15,1.0728,1.0760,1.0520,1.0728,-
2023-03-14,1.0725,1.0747,1.0680,1.0725,-
2023-03-13,1.0684,1.0737,1.0652,1.0684,-
2023-03-10,1.0585,1.0699,1.0576,1.0585,-
2023-03-09,1.0550,1.0586,1.0539,1.0550,-
2023-03-08,1.0551,1.0573,1.0527,1.0551,-
2023-03-07,1.0688,1.0696,1.0572,1.0688,-
2023-03-06,1.0626,1.0694,1.0623,1.0626,-
2023-03-03,1.0600,1.0629,1.0591,1.0600,-
2023-03-02,1.0669,1.0673,1.0583,1.0669,-
2023-03-01,1.0577,1.0691,1.0566,1.0577,-
2023-02-28,1.0611,1.0645,1.0582,1.0611,-
2023-02-27,1.0555,1.0619,1.0534,1.0555,-
2023-02-24,1.0598,1.0614,1.0538,1.0598,-
2023-02-23,1.0606,1.0630,1.0582,1.0606,-
2023-02-22,1.0652,1.0666,1.0619,1.0652,-
2023-02-21,1.0683,1.0696,1.0645,1.0683,-
2023-02-20,1.0684,1.0705,1.0672,1.0684,-
2023-02-17,1.0666,1.0681,1.0614,1.0666,-
2023-02-16,1.0692,1.0722,1.0656,1.0692,-
2023-02-15,1.0736,1.0745,1.0666,1.0736,-
2023-02-14,1.0730,1.0798,1.0710,1.0730,-
2023-02-13,1.0678,1.0725,1.0657,1.0678,-
2023-02-10,1.0742,1.0752,1.0669,1.0742,-
2023-02-09,1.0716,1.0790,1.0712,1.0716,-
2023-02-08,1.0730,1.0760,1.0717,1.0730,-
2023-02-07,1.0731,1.0746,1.0670,1.0731,-
2023-02-06,1.0791,1.0800,1.0718,1.0791,-
2023-02-03,1.0905,1.0941,1.0811,1.0905,-
2023-02-02,1.1013,1.1027,1.0888,1.1013,-
2023-02-01,1.0861,1.0924,1.0853,1.0861,-
2023-01-31,1.0851,1.0868,1.0804,1.0851,-
2023-01-30,1.0871,1.0915,1.0855,1.0871,-
2023-01-27,1.0894,1.0902,1.0839,1.0894,-
2023-01-26,1.0922,1.0933,1.0852,1.0922,-
2023-01-25,1.0888,1.0923,1.0858,1.0888,-
2023-01-24,1.0874,1.0897,1.0839,1.0874,-
2023-01-23,1.0865,1.0920,1.0848,1.0865,-
2023-01-20,1.0834,1.0857,1.0805,1.0834,-
2023-01-19,1.0798,1.0833,1.0783,1.0798,-
2023-01-18,1.0793,1.0884,1.0767,1.0793,-
2023-01-17,1.0830,1.0869,1.0787,1.0830,-
2023-01-16,1.0825,1.0875,1.0803,1.0825,-
2023-01-13,1.0860,1.0868,1.0781,1.0860,-
2023-01-12,1.0766,1.0838,1.0738,1.0766,-
2023-01-11,1.0739,1.0775,1.0727,1.0739,-
2023-01-10,1.0733,1.0757,1.0713,1.0733,-
2023-01-09,1.0656,1.0760,1.0653,1.0656,-
2023-01-06,1.0522,1.0622,1.0485,1.0522,-
2023-01-05,1.0606,1.0633,1.0516,1.0606,-
2023-01-04,1.0547,1.0632,1.0546,1.0547,-
2023-01-03,1.0678,1.0683,1.0522,1.0678,-
2023-01-02,1.0710,1.0712,1.0653,1.0710,-
2022-12-30,1.0661,1.0698,1.0639,1.0661,-
2022-12-29,1.0629,1.0670,1.0612,1.0629,-
2022-12-28,1.0637,1.0674,1.0614,1.0637,-
2022-12-27,1.0640,1.0669,1.0612,1.0640,-
2022-12-26,1.0668,1.0637,1.0609,1.0668,-
2022-12-23,1.0603,1.0631,1.0588,1.0603,-
2022-12-22,1.0610,1.0657,1.0584,1.0610,-
2022-12-21,1.0627,1.0644,1.0597,1.0627,-
2022-12-20,1.0615,1.0656,1.0581,1.0615,-
2022-12-19,1.0585,1.0659,1.0577,1.0585,-
2022-12-16,1.0641,1.0663,1.0599,1.0641,-
2022-12-15,1.0676,1.0726,1.0607,1.0676,-
2022-12-14,1.0627,1.0670,1.0620,1.0627,-
2022-12-13,1.0542,1.0669,1.0529,1.0542,-
2022-12-12,1.0522,1.0579,1.0507,1.0522,-
2022-12-09,1.0560,1.0588,1.0520,1.0560,-
2022-12-08,1.0513,1.0563,1.0492,1.0513,-
2022-12-07,1.0469,1.0546,1.0444,1.0469,-
2022-12-06,1.0497,1.0532,1.0477,1.0497,-
2022-12-05,1.0544,1.0594,1.0492,1.0544,-
2022-12-02,1.0528,1.0545,1.0434,1.0528,-
2022-12-01,1.0425,1.0531,1.0398,1.0425,-
2022-11-30,1.0324,1.0395,1.0292,1.0324,-
2022-11-29,1.0346,1.0394,1.0325,1.0346,-
2022-11-28,1.0368,1.0497,1.0342,1.0368,-
2022-11-25,1.0408,1.0429,1.0356,1.0408,-
2022-11-24,1.0416,1.0448,1.0384,1.0416,-
2022-11-23,1.0311,1.0382,1.0298,1.0311,-
2022-11-22,1.0246,1.0290,1.0243,1.0246,-
2022-11-21,1.0331,1.0333,1.0227,1.0331,-
2022-11-18,1.0362,1.0396,1.0328,1.0362,-
2022-11-17,1.0395,1.0406,1.0309,1.0395,-
2022-11-16,1.0358,1.0437,1.0336,1.0358,-
2022-11-15,1.0319,1.0475,1.0314,1.0319,-
2022-11-14,1.0329,1.0350,1.0274,1.0329,-
2022-11-11,1.0192,1.0338,1.0166,1.0192,-
2022-11-10,1.0020,1.0183,0.9938,1.0020,-
2022-11-09,1.0081,1.0089,1.0013,1.0081,-
2022-11-08,1.0019,1.0094,0.9976,1.0019,-
2022-11-07,0.9929,1.0005,0.9919,0.9929,-
2022-11-04,0.9750,0.9938,0.9748,0.9750,-
2022-11-03,0.9814,0.9840,0.9731,0.9814,-
2022-11-02,0.9878,0.9914,0.9868,0.9878,-
2022-11-01,0.9886,0.9952,0.9862,0.9886,-
2022-10-31,0.9955,0.9968,0.9874,0.9955,-
2022-10-27,0.9968,0.9999,0.9931,0.9968,-
2022-10-26,1.0092,1.0095,0.9976,1.0092,-
2022-10-25,0.9964,1.0081,0.9945,0.9964,-
2022-10-24,0.9887,0.9975,0.9852,0.9887,-
2022-10-23,0.9860,0.9890,0.9809,0.9860,-
2022-10-20,0.9779,0.9857,0.9707,0.9779,-
2022-10-19,0.9766,0.9845,0.9756,0.9766,-
2022-10-18,0.9864,0.9867,0.9760,0.9864,-
2022-10-17,0.9846,0.9874,0.9815,0.9846,-
2022-10-16,0.9739,0.9847,0.9725,0.9739,-
2022-10-13,0.9751,0.9804,0.9709,0.9751,-
2022-10-12,0.9708,0.9795,0.9636,0.9708,-
2022-10-11,0.9700,0.9733,0.9670,0.9700,-
2022-10-10,0.9710,0.9758,0.9674,0.9710,-
2022-10-09,0.9735,0.9752,0.9683,0.9735,-
2022-10-06,0.9789,0.9816,0.9732,0.9789,-
2022-10-05,0.9911,0.9926,0.9789,0.9911,-
2022-10-04,0.9984,0.9994,0.9835,0.9984,-
2022-10-03,0.9832,0.9980,0.9807,0.9832,-
2022-10-02,0.9793,0.9844,0.9754,0.9793,-
2022-09-29,0.9830,0.9850,0.9736,0.9830,-
2022-09-28,0.9708,0.9787,0.9638,0.9708,-
2022-09-27,0.9596,0.9686,0.9540,0.9596,-
2022-09-26,0.9624,0.9670,0.9595,0.9624,-
2022-09-25,0.9690,0.9700,0.9582,0.9690,-
2022-09-22,0.9842,0.9852,0.9704,0.9842,-
2022-09-21,0.9831,0.9906,0.9811,0.9831,-
2022-09-20,0.9971,0.9974,0.9869,0.9971,-
2022-09-19,1.0030,1.0050,0.9957,1.0030,-
2022-09-18,1.0022,1.0028,0.9967,1.0022,-
2022-09-15,0.9988,1.0036,0.9946,0.9988,-
2022-09-14,0.9984,1.0018,0.9957,0.9984,-
2022-09-13,0.9982,1.0023,0.9964,0.9982,-
2022-09-12,1.0130,1.0187,0.9996,1.0130,-
2022-09-11,1.0071,1.0197,1.0065,1.0071,-
2022-09-08,1.0012,1.0112,1.0009,1.0012,-
2022-09-07,0.9996,1.0029,0.9933,0.9996,-
2022-09-06,0.9898,0.9955,0.9878,0.9898,-
2022-09-05,0.9952,0.9985,0.9865,0.9952,-
2022-09-04,0.9909,0.9944,0.9881,0.9909,-
2022-09-01,0.9952,1.0033,0.9951,0.9952,-
2022-08-31,1.0039,1.0046,0.9917,1.0039,-
2022-08-30,1.0025,1.0077,0.9972,1.0025,-
2022-08-29,1.0014,1.0052,0.9983,1.0014,-
2022-08-28,0.9939,1.0031,0.9915,0.9939,-
2022-08-25,0.9971,1.0088,0.9947,0.9971,-
2022-08-24,0.9969,1.0031,0.9957,0.9969,-
2022-08-23,0.9967,0.9998,0.9912,0.9967,-
2022-08-22,0.9939,1.0019,0.9903,0.9939,-
2022-08-21,1.0035,1.0048,0.9928,1.0035,-
2022-08-18,1.0090,1.0112,1.0036,1.0090,-
2022-08-17,1.0180,1.0194,1.0113,1.0180,-
2022-08-16,1.0171,1.0198,1.0148,1.0171,-
2022-08-15,1.0162,1.0194,1.0123,1.0162,-
2022-08-14,1.0256,1.0267,1.0182,1.0256,-
2022-08-11,1.0317,1.0327,1.0240,1.0317,-
2022-08-10,1.0301,1.0366,1.0276,1.0301,-
2022-08-09,1.0208,1.0369,1.0203,1.0208,-
2022-08-08,1.0198,1.0247,1.0189,1.0198,-
2022-08-07,1.0171,1.0222,1.0160,1.0171,-
2022-08-04,1.0248,1.0249,1.0144,1.0248,-
2022-08-03,1.0158,1.0232,1.0156,1.0158,-
2022-08-02,1.0156,1.0208,1.0123,1.0156,-
2022-08-01,1.0261,1.0293,1.0184,1.0261,-
2022-07-31,1.0208,1.0277,1.0210,1.0208,-
2022-07-28,1.0192,1.0254,1.0149,1.0192,-
2022-07-27,1.0209,1.0233,1.0116,1.0209,-
2022-07-26,1.0130,1.0172,1.0107,1.0130,-
2022-07-25,1.0225,1.0249,1.0114,1.0225,-
2022-07-24,1.0200,1.0256,1.0181,1.0200,-
2022-07-21,1.0221,1.0255,1.0134,1.0221,-
2022-07-20,1.0183,1.0275,1.0163,1.0183,-
2022-07-19,1.0231,1.0272,1.0176,1.0231,-
2022-07-18,1.0145,1.0268,1.0126,1.0145,-
2022-07-17,1.0096,1.0199,1.0082,1.0096,-
2022-07-14,1.0026,1.0098,1.0011,1.0026,-
2022-07-13,1.0033,1.0049,0.9954,1.0033,-
2022-07-12,1.0033,1.0116,0.9999,1.0033,-
2022-07-11,1.0048,1.0074,1.0001,1.0048,-
2022-07-10,1.0166,1.0168,1.0054,1.0166,-
2022-07-07,1.0170,1.0191,1.0080,1.0170,-
2022-07-06,1.0186,1.0219,1.0153,1.0186,-
2022-07-05,1.0258,1.0274,1.0162,1.0258,-
2022-07-04,1.0433,1.0449,1.0237,1.0433,-
2022-07-03,1.0434,1.0464,1.0418,1.0434,-
2022-06-30,1.0478,1.0478,1.0370,1.0478,-
2022-06-29,1.0447,1.0479,1.0384,1.0447,-
2022-06-28,1.0524,1.0536,1.0468,1.0524,-
2022-06-27,1.0581,1.0605,1.0506,1.0581,-
2022-06-26,1.0566,1.0614,1.0551,1.0566,-
2022-06-23,1.0520,1.0569,1.0514,1.0520,-
2022-06-22,1.0564,1.0581,1.0484,1.0564,-
2022-06-21,1.0533,1.0603,1.0472,1.0533,-
2022-06-20,1.0521,1.0582,1.0514,1.0521,-
2022-06-19,1.0491,1.0545,1.0486,1.0491,-
2022-06-16,1.0547,1.0552,1.0446,1.0547,-
2022-06-15,1.0456,1.0530,1.0383,1.0456,-
2022-06-14,1.0441,1.0507,1.0386,1.0441,-
2022-06-13,1.0415,1.0482,1.0398,1.0415,-
2022-06-12,1.0490,1.0498,1.0419,1.0490,-
2022-06-09,1.0619,1.0642,1.0508,1.0619,-
2022-06-08,1.0718,1.0770,1.0647,1.0718,-
2022-06-07,1.0699,1.0748,1.0673,1.0699,-
2022-06-06,1.0691,1.0709,1.0653,1.0691,-
2022-06-05,1.0726,1.0753,1.0686,1.0726,-
2022-06-02,1.0751,1.0765,1.0707,1.0751,-
2022-06-01,1.0654,1.0738,1.0646,1.0654,-
2022-05-31,1.0734,1.0737,1.0632,1.0734,-
2022-05-30,1.0774,1.0775,1.0682,1.0774,-
2022-05-29,1.0731,1.0785,1.0727,1.0731,-
2022-05-26,1.0733,1.0765,1.0698,1.0733,-
2022-05-25,1.0687,1.0729,1.0665,1.0687,-
2022-05-24,1.0737,1.0737,1.0644,1.0737,-
2022-05-23,1.0682,1.0746,1.0662,1.0682,-
2022-05-22,1.0570,1.0690,1.0569,1.0570,-
2022-05-19,1.0579,1.0599,1.0541,1.0579,-
2022-05-18,1.0473,1.0598,1.0466,1.0473,-
2022-05-17,1.0548,1.0564,1.0492,1.0548,-
2022-05-16,1.0439,1.0554,1.0432,1.0439,-
2022-05-15,1.0401,1.0438,1.0391,1.0401,-
2022-05-12,1.0380,1.0419,1.0352,1.0380,-
2022-05-11,1.0512,1.0530,1.0374,1.0512,-
2022-05-10,1.0533,1.0576,1.0507,1.0533,-
2022-05-09,1.0566,1.0586,1.0527,1.0566,-
2022-05-08,1.0532,1.0572,1.0497,1.0532,-
2022-05-05,1.0540,1.0598,1.0485,1.0540,-
2022-05-04,1.0622,1.0640,1.0505,1.0622,-
2022-05-03,1.0529,1.0566,1.0507,1.0529,-
2022-05-02,1.0509,1.0578,1.0494,1.0509,-
2022-05-01,1.0536,1.0568,1.0504,1.0536,-
2022-04-28,1.0504,1.0590,1.0505,1.0504,-
2022-04-27,1.0555,1.0562,1.0473,1.0555,-
2022-04-26,1.0644,1.0656,1.0517,1.0644,-
2022-04-25,1.0714,1.0739,1.0645,1.0714,-
2022-04-24,1.0811,1.0812,1.0700,1.0811,-
2022-04-21,1.0835,1.0854,1.0773,1.0835,-
2022-04-20,1.0850,1.0935,1.0824,1.0850,-
2022-04-19,1.0794,1.0867,1.0785,1.0794,-
2022-04-18,1.0782,1.0812,1.0762,1.0782,-
2022-04-17,1.0815,1.0816,1.0784,1.0815,-
2022-04-14,1.0821,1.0823,1.0799,1.0821,-
2022-04-13,1.0897,1.0923,1.0759,1.0897,-
2022-04-12,1.0826,1.0874,1.0810,1.0826,-
2022-04-11,1.0878,1.0904,1.0852,1.0878,-
2022-04-10,1.0885,1.0933,1.0875,1.0885,-
2022-04-07,1.0865,1.0892,1.0837,1.0865,-
2022-04-06,1.0898,1.0935,1.0867,1.0898,-
2022-04-05,1.0906,1.0937,1.0876,1.0906,-
2022-04-04,1.0976,1.0991,1.0921,1.0976,-
2022-04-03,1.1047,1.1057,1.0981,1.1047,-
2022-03-31,1.1072,1.1075,1.1030,1.1072,-
2022-03-30,1.1162,1.1183,1.1074,1.1162,-
2022-03-29,1.1092,1.1170,1.1089,1.1092,-
2022-03-28,1.0994,1.1136,1.0970,1.0994,-
2022-03-27,1.0982,1.0997,1.0945,1.0982,-
2022-03-25,1.1009,1.1039,1.0983,1.1010,-
2022-03-24,1.1006,1.1013,1.0970,1.1006,-
2022-03-23,1.1030,1.1042,1.0966,1.1030,-
2022-03-22,1.1016,1.1046,1.0962,1.1017,-
2022-03-21,1.1042,1.1067,1.1026,1.1043,-
2022-03-18,1.1099,1.1118,1.1005,1.1100,-
2022-03-17,1.1022,1.1110,1.1021,1.1022,-
2022-03-16,1.0967,1.1039,1.0956,1.0969,-
2022-03-15,1.0945,1.1018,1.0939,1.0943,-
2022-03-14,1.0933,1.0987,1.0903,1.0932,-
2022-03-11,1.1012,1.1042,1.0935,1.1014,-
2022-03-10,1.1073,1.1116,1.0982,1.1074,-
2022-03-09,1.0901,1.1091,1.0898,1.0898,-
2022-03-08,1.0870,1.0922,1.0851,1.0865,-
2022-03-07,1.0874,1.0931,1.0809,1.0875,-
2022-03-04,1.1069,1.1069,1.0890,1.1067,-
2022-03-03,1.1114,1.1116,1.1040,1.1112,-
2022-03-02,1.1131,1.1142,1.1059,1.1133,-
2022-03-01,1.1215,1.1232,1.1102,1.1216,-
2022-02-28,1.1181,1.1245,1.1143,1.1181,-
2022-02-25,1.1191,1.1266,1.1168,1.1191,-
2022-02-24,1.1306,1.1306,1.1110,1.1306,-
2022-02-23,1.1331,1.1360,1.1307,1.1329,-
2022-02-22,1.1310,1.1364,1.1289,1.1310,-
2022-02-21,1.1317,1.1386,1.1314,1.1317,-
2022-02-18,1.1364,1.1377,1.1316,1.1366,-
2022-02-17,1.1373,1.1387,1.1328,1.1375,-
2022-02-16,1.1356,1.1393,1.1345,1.1357,-
2022-02-15,1.1306,1.1369,1.1306,1.1306,-
2022-02-14,1.1366,1.1369,1.1293,1.1365,-
2022-02-11,1.1412,1.1419,1.1371,1.1416,-
2022-02-10,1.1421,1.1494,1.1381,1.1422,-
2022-02-09,1.1421,1.1447,1.1403,1.1421,-
2022-02-08,1.1441,1.1451,1.1397,1.1443,-
2022-02-07,1.1455,1.1460,1.1417,1.1455,-
2022-02-04,1.1435,1.1484,1.1413,1.1436,-
2022-02-03,1.1300,1.1451,1.1272,1.1300,-
2022-02-02,1.1273,1.1329,1.1267,1.1274,-
2022-02-01,1.1229,1.1279,1.1222,1.1230,-
2022-01-31,1.1151,1.1217,1.1145,1.1152,-
2022-01-28,1.1146,1.1170,1.1123,1.1147,-
2022-01-27,1.1242,1.1245,1.1134,1.1244,-
2022-01-26,1.1304,1.1313,1.1272,1.1305,-
2022-01-25,1.1324,1.1325,1.1267,1.1324,-
2022-01-24,1.1341,1.1341,1.1291,1.1341,-
2022-01-21,1.1315,1.1361,1.1302,1.1314,-
2022-01-20,1.1344,1.1369,1.1330,1.1343,-
2022-01-19,1.1330,1.1357,1.1320,1.1330,-
2022-01-18,1.1413,1.1423,1.1330,1.1411,-
2022-01-17,1.1412,1.1435,1.1393,1.1411,-
2022-01-14,1.1457,1.1484,1.1410,1.1457,-
2022-01-13,1.1440,1.1479,1.1436,1.1442,-
2022-01-12,1.1370,1.1433,1.1356,1.1366,-
2022-01-11,1.1333,1.1369,1.1316,1.1330,-
2022-01-10,1.1353,1.1360,1.1288,1.1354,-
2022-01-07,1.1296,1.1360,1.1291,1.1297,-
2022-01-06,1.1312,1.1331,1.1286,1.1313,-
2022-01-05,1.1285,1.1346,1.1278,1.1284,-
2022-01-04,1.1302,1.1323,1.1273,1.1302,-
2022-01-03,1.1374,1.1376,1.1285,1.1373,-
2021-12-31,1.1323,1.1379,1.1305,1.1325,-
