Date,platinum
12/07/2018,790.4
12/06/2018,789.6
12/04/2018,804.2
12/03/2018,810.7
11/30/2018,799.8
11/29/2018,820.9
11/28/2018,826.3
11/27/2018,835.3
11/26/2018,847.8
11/23/2018,845.0
11/21/2018,850.6
11/20/2018,847.0
11/19/2018,857.6
11/16/2018,846.6
11/15/2018,845.3
11/14/2018,833.8
11/13/2018,841.3
11/12/2018,845.3
11/09/2018,856.0
11/08/2018,870.3
11/07/2018,878.8
11/06/2018,871.5
11/05/2018,869.4
11/02/2018,875.7
11/01/2018,862.8
10/31/2018,843.0
10/30/2018,839.0
10/29/2018,836.9
10/26/2018,834.4
10/25/2018,831.9
10/24/2018,831.5
10/23/2018,835.4
10/22/2018,822.5
10/19/2018,836.0
10/18/2018,831.7
10/17/2018,840.6
10/16/2018,846.7
10/15/2018,846.3
10/12/2018,840.0
10/11/2018,846.6
10/10/2018,827.3
10/09/2018,828.9
10/08/2018,818.3
10/05/2018,824.5
10/04/2018,824.5
10/03/2018,835.7
10/02/2018,833.5
10/01/2018,827.9
09/28/2018,822.4
09/27/2018,814.7
09/26/2018,825.6
09/25/2018,822.9
09/24/2018,829.3
09/21/2018,829.6
09/20/2018,834.2
09/19/2018,821.9
09/18/2018,814.9
09/17/2018,800.9
09/14/2018,798.6
09/13/2018,803.3
09/12/2018,799.9
09/11/2018,789.3
09/10/2018,790.0
09/07/2018,780.4
09/06/2018,790.9
09/05/2018,784.3
09/04/2018,778.2
08/31/2018,787.1
08/30/2018,791.8
08/29/2018,796.6
08/28/2018,795.3
08/27/2018,804.2
08/24/2018,789.4
08/23/2018,778.4
08/22/2018,793.7
08/21/2018,793.0
08/20/2018,793.9
08/17/2018,777.3
08/16/2018,784.5
08/15/2018,771.9
08/14/2018,801.7
08/13/2018,799.5
08/10/2018,829.6
08/09/2018,834.1
08/08/2018,829.5
08/07/2018,831.4
08/06/2018,826.3
08/03/2018,836.9
08/02/2018,828.2
08/01/2018,817.2
07/31/2018,845.8
07/30/2018,831.5
07/27/2018,831.7
07/26/2018,835.7
07/25/2018,839.7
07/24/2018,835.6
07/23/2018,831.0
07/20/2018,829.5
07/19/2018,806.3
07/18/2018,817.8
07/17/2018,819.9
07/16/2018,826.4
07/13/2018,830.3
07/12/2018,846.4
07/11/2018,835.0
07/10/2018,846.2
07/09/2018,853.5
07/06/2018,848.6
07/05/2018,841.4
07/03/2018,846.3
07/02/2018,813.4
06/29/2018,857.7
06/28/2018,855.2
06/27/2018,858.3
06/26/2018,871.3
06/25/2018,868.8
06/22/2018,873.3
06/21/2018,863.2
06/20/2018,874.1
06/19/2018,864.9
06/18/2018,883.9
06/15/2018,887.8
06/14/2018,910.9
06/13/2018,902.5
06/12/2018,901.5
06/11/2018,906.4
06/08/2018,905.7
06/07/2018,900.3
06/06/2018,907.6
06/05/2018,901.3
06/04/2018,903.5
06/01/2018,906.7
05/31/2018,910.1
05/30/2018,908.5
05/29/2018,905.9
05/25/2018,901.3
05/24/2018,912.6
05/23/2018,900.8
05/22/2018,908.8
05/21/2018,899.8
05/18/2018,886.5
05/17/2018,892.1
05/16/2018,889.8
05/15/2018,897.2
05/14/2018,914.9
05/11/2018,925.9
05/10/2018,925.1
05/09/2018,916.6
05/08/2018,912.1
05/07/2018,913.3
05/04/2018,910.3
05/03/2018,904.0
05/02/2018,893.8
05/01/2018,894.2
04/30/2018,904.4
04/27/2018,916.4
04/26/2018,910.1
04/25/2018,912.7
04/24/2018,935.0
04/23/2018,922.4
04/20/2018,931.8
04/19/2018,940.1
04/18/2018,945.8
04/17/2018,940.0
04/16/2018,931.8
04/13/2018,933.1
04/12/2018,934.8
04/11/2018,934.3
04/10/2018,933.1
04/09/2018,939.4
04/06/2018,917.5
04/05/2018,915.3
04/04/2018,918.1
04/03/2018,931.3
04/02/2018,936.5
03/29/2018,932.6
03/28/2018,940.8
03/27/2018,946.7
03/26/2018,950.4
03/23/2018,948.4
03/22/2018,949.1
03/21/2018,950.6
03/20/2018,945.0
03/19/2018,954.4
03/16/2018,950.2
03/15/2018,956.9
03/14/2018,961.5
03/13/2018,967.3
03/12/2018,962.9
03/09/2018,964.2
03/08/2018,952.3
03/07/2018,953.2
03/06/2018,970.6
03/05/2018,962.1
03/02/2018,965.1
03/01/2018,957.8
02/28/2018,988.1
02/27/2018,984.6
02/26/2018,1001.8
02/23/2018,998.8
02/22/2018,999.4
02/21/2018,996.6
02/20/2018,1004.0
02/16/2018,1012.3
02/15/2018,1001.1
02/14/2018,999.1
02/13/2018,975.7
02/12/2018,972.8
02/09/2018,961.5
02/08/2018,978.4
02/07/2018,981.7
02/06/2018,994.3
02/05/2018,995.5
02/02/2018,999.4
02/01/2018,1007.8
01/31/2018,1004.3
01/30/2018,1001.8
01/29/2018,1012.7
01/26/2018,1018.4
01/25/2018,1032.1
01/24/2018,1015.8
01/23/2018,1007.8
01/22/2018,996.8
01/19/2018,1020.1
01/18/2018,1007.2
01/17/2018,1010.9
01/16/2018,1004.9
01/12/2018,996.2
01/11/2018,990.8
01/10/2018,978.8
01/09/2018,972.3
01/08/2018,976.4
01/05/2018,975.2
01/04/2018,970.2
01/03/2018,962.3
01/02/2018,947.8
12/29/2017,938.3
12/28/2017,931.5
12/27/2017,923.7
12/26/2017,923.5
12/22/2017,923.0
12/21/2017,919.7
12/20/2017,921.5
12/19/2017,914.1
12/18/2017,913.2
12/15/2017,889.4
12/14/2017,881.2
12/13/2017,875.4
12/12/2017,875.7
12/11/2017,892.8
12/08/2017,883.7
12/07/2017,894.5
12/06/2017,902.8
12/05/2017,917.5
12/04/2017,926.0
12/01/2017,940.6
11/30/2017,942.5
11/29/2017,941.2
11/28/2017,952.8
11/27/2017,950.8
11/24/2017,945.3
11/22/2017,940.7
11/21/2017,938.0
11/20/2017,923.6
11/17/2017,954.6
11/16/2017,936.2
11/15/2017,933.1
11/14/2017,927.3
11/13/2017,935.6
11/10/2017,932.1
11/09/2017,940.6
11/08/2017,937.9
11/07/2017,925.3
11/06/2017,935.0
11/03/2017,921.9
11/02/2017,927.8
11/01/2017,936.7
10/31/2017,919.6
10/30/2017,922.7
10/27/2017,914.6
10/26/2017,922.1
10/25/2017,926.7
10/24/2017,925.5
10/23/2017,927.2
10/20/2017,926.8
10/19/2017,925.9
10/18/2017,924.6
10/17/2017,934.8
10/16/2017,942.1
10/13/2017,947.9
10/12/2017,941.8
10/11/2017,933.2
10/10/2017,936.5
10/09/2017,918.2
10/06/2017,916.7
10/05/2017,918.0
10/04/2017,914.8
10/03/2017,915.5
10/02/2017,916.6
09/29/2017,915.5
09/28/2017,925.7
09/27/2017,921.5
09/26/2017,924.7
09/25/2017,940.2
09/22/2017,932.1
09/21/2017,939.9
09/20/2017,945.4
09/19/2017,951.2
09/18/2017,961.1
09/15/2017,971.8
09/14/2017,980.9
09/13/2017,983.2
09/12/2017,986.5
09/11/2017,998.8
09/08/2017,1012.3
09/07/2017,1016.8
09/06/2017,1007.1
09/05/2017,1009.0
09/01/2017,1009.0
08/31/2017,998.5
08/30/2017,995.2
08/29/2017,1003.5
08/28/2017,989.3
08/25/2017,979.1
08/24/2017,982.6
08/23/2017,980.9
08/22/2017,981.3
08/21/2017,985.5
08/18/2017,982.4
08/17/2017,981.7
08/16/2017,974.5
08/15/2017,967.4
08/14/2017,974.9
08/11/2017,989.7
08/10/2017,985.9
08/09/2017,976.1
08/08/2017,974.5
08/07/2017,971.6
08/04/2017,969.0
08/03/2017,964.6
08/02/2017,953.8
08/01/2017,949.5
07/31/2017,940.7
07/28/2017,936.6
07/27/2017,926.4
07/26/2017,922.7
07/25/2017,931.8
07/24/2017,932.3
07/21/2017,937.4
07/20/2017,933.2
07/19/2017,924.2
07/18/2017,930.3
07/17/2017,930.3
07/14/2017,923.5
07/13/2017,907.1
07/12/2017,919.0
07/11/2017,898.7
07/10/2017,901.9
07/07/2017,904.1
07/06/2017,910.3
07/05/2017,908.8
07/03/2017,906.1
06/30/2017,926.4
06/29/2017,923.1
06/28/2017,921.7
06/27/2017,918.7
06/26/2017,916.6
06/23/2017,929.4
06/22/2017,925.6
06/21/2017,927.0
06/20/2017,921.5
06/19/2017,926.9
06/16/2017,926.8
06/15/2017,921.3
06/14/2017,951.9
06/13/2017,924.2
06/12/2017,944.5
06/09/2017,940.3
06/08/2017,938.1
06/07/2017,947.6
06/06/2017,963.3
06/05/2017,957.6
06/02/2017,953.4
06/01/2017,929.0
05/31/2017,950.3
05/30/2017,941.1
05/26/2017,962.9
05/25/2017,952.9
05/24/2017,947.3
05/23/2017,949.4
05/22/2017,950.3
05/19/2017,940.2
05/18/2017,936.8
05/17/2017,946.1
05/16/2017,937.0
05/15/2017,928.7
05/12/2017,917.5
05/11/2017,917.7
05/10/2017,909.9
05/09/2017,900.9
05/08/2017,919.6
05/05/2017,910.2
05/04/2017,907.7
05/03/2017,904.4
05/02/2017,926.0
05/01/2017,932.2
04/28/2017,948.7
04/27/2017,948.8
04/26/2017,948.5
04/25/2017,957.6
04/24/2017,960.2
04/21/2017,977.6
04/20/2017,981.2
04/19/2017,970.3
04/18/2017,978.6
04/17/2017,991.1
04/13/2017,977.4
04/12/2017,967.9
04/11/2017,969.5
04/10/2017,940.0
04/07/2017,962.6
04/06/2017,958.9
04/05/2017,959.6
04/04/2017,964.5
04/03/2017,958.2
03/31/2017,952.4
03/30/2017,955.7
03/29/2017,952.5
03/28/2017,957.4
03/27/2017,969.0
03/24/2017,967.9
03/23/2017,963.8
03/22/2017,961.9
03/21/2017,971.4
03/20/2017,972.4
03/17/2017,963.0
03/16/2017,958.4
03/15/2017,936.8
03/14/2017,938.9
03/13/2017,941.2
03/10/2017,938.2
03/09/2017,937.2
03/08/2017,949.5
03/07/2017,961.1
03/06/2017,978.2
03/03/2017,994.1
03/02/2017,989.9
03/01/2017,1018.9
02/28/2017,1031.0
02/27/2017,1038.9
02/24/2017,1028.7
02/23/2017,1011.9
02/22/2017,1002.7
02/21/2017,1006.0
02/17/2017,1006.0
02/16/2017,1015.7
02/15/2017,1009.9
02/14/2017,1002.2
02/13/2017,1000.3
02/10/2017,1011.7
02/09/2017,1022.2
02/08/2017,1019.4
02/07/2017,1012.9
02/06/2017,1014.1
02/03/2017,1006.7
02/02/2017,999.6
02/01/2017,999.8
01/31/2017,996.5
01/30/2017,993.5
01/27/2017,983.3
01/26/2017,981.7
01/25/2017,981.7
01/24/2017,1007.8
01/23/2017,979.9
01/20/2017,976.0
01/19/2017,956.4
01/18/2017,971.9
01/17/2017,983.1
01/13/2017,986.4
01/12/2017,984.7
01/11/2017,976.4
01/10/2017,982.8
01/09/2017,982.6
01/06/2017,970.6
01/05/2017,976.0
01/04/2017,947.2
01/03/2017,944.2
12/30/2016,905.7
12/29/2016,902.4
12/28/2016,899.6
12/27/2016,904.1
12/23/2016,893.2
12/22/2016,907.4
12/21/2016,914.4
12/20/2016,924.0
12/19/2016,917.3
12/16/2016,934.1
12/15/2016,893.6
12/14/2016,940.8
12/13/2016,936.7
12/12/2016,933.7
12/09/2016,915.0
12/08/2016,943.8
12/07/2016,943.2
12/06/2016,935.7
12/05/2016,938.6
12/02/2016,932.7
12/01/2016,911.3
11/30/2016,909.9
11/29/2016,921.3
11/28/2016,923.3
11/25/2016,908.3
11/23/2016,931.1
11/22/2016,943.0
11/21/2016,936.5
11/18/2016,922.0
11/17/2016,945.1
11/16/2016,946.5
11/15/2016,934.7
11/14/2016,933.6
11/11/2016,943.2
11/10/2016,982.2
11/09/2016,1003.3
11/08/2016,1008.6
11/07/2016,1001.4
11/04/2016,1004.5
11/03/2016,994.4
11/02/2016,1001.8
11/01/2016,997.9
10/31/2016,978.6
10/28/2016,981.4
10/27/2016,964.9
10/26/2016,964.0
10/25/2016,964.9
10/24/2016,939.1
10/21/2016,932.3
10/20/2016,935.4
10/19/2016,943.5
10/18/2016,946.5
10/17/2016,936.2
10/14/2016,939.5
10/13/2016,932.9
10/12/2016,941.9
10/11/2016,949.8
10/10/2016,965.4
10/07/2016,962.6
10/06/2016,966.3
10/05/2016,976.6
10/04/2016,990.5
10/03/2016,1009.1
09/30/2016,1034.5
09/29/2016,1037.2
09/28/2016,1022.3
09/27/2016,1025.2
09/26/2016,1042.9
09/23/2016,1057.0
09/22/2016,1062.8
09/21/2016,1047.9
09/20/2016,1030.9
09/19/2016,1023.7
09/16/2016,1017.6
09/15/2016,1033.8
09/14/2016,1040.9
09/13/2016,1036.0
09/12/2016,1042.9
09/09/2016,1067.5
09/08/2016,1084.7
09/07/2016,1092.8
09/06/2016,1102.7
09/02/2016,1062.2
09/01/2016,1048.9
08/31/2016,1053.5
08/30/2016,1056.6
08/29/2016,1081.1
08/26/2016,1077.7
08/25/2016,1077.0
08/24/2016,1082.2
08/23/2016,1111.3
08/22/2016,1108.2
08/19/2016,1118.4
08/18/2016,1133.2
08/17/2016,1114.7
08/16/2016,1124.1
08/15/2016,1116.3
08/12/2016,1129.3
08/11/2016,1156.7
08/10/2016,1183.1
08/09/2016,1159.9
08/08/2016,1155.4
08/05/2016,1151.5
08/04/2016,1165.0
08/03/2016,1169.6
08/02/2016,1172.1
08/01/2016,1163.3
07/29/2016,1150.6
07/28/2016,1138.9
07/27/2016,1128.2
07/26/2016,1099.0
07/25/2016,1088.4
07/22/2016,1088.4
07/21/2016,1108.0
07/20/2016,1091.5
07/19/2016,1098.6
07/18/2016,1101.6
07/15/2016,1094.4
07/14/2016,1104.6
07/13/2016,1100.2
07/12/2016,1097.9
07/11/2016,1108.1
07/08/2016,1100.2
07/07/2016,1095.1
07/06/2016,1091.3
07/05/2016,1076.9
07/01/2016,1057.1
06/30/2016,1024.3
06/29/2016,1013.5
06/28/2016,978.9
06/27/2016,979.2
06/24/2016,987.1
06/23/2016,966.3
06/22/2016,983.5
06/21/2016,981.5
06/20/2016,987.2
06/17/2016,966.1
06/16/2016,978.3
06/15/2016,974.8
06/14/2016,971.9
06/13/2016,995.3
06/10/2016,994.2
06/09/2016,1003.8
06/08/2016,1012.0
06/07/2016,999.4
06/06/2016,996.5
06/03/2016,981.9
06/02/2016,960.1
06/01/2016,971.9
05/31/2016,980.4
05/27/2016,982.2
05/26/2016,995.8
05/25/2016,994.8
05/24/2016,1004.2
05/23/2016,1013.1
05/20/2016,1023.3
05/19/2016,1013.3
05/18/2016,1042.5
05/17/2016,1054.5
05/16/2016,1053.5
05/13/2016,1052.1
05/12/2016,1054.0
05/11/2016,1066.1
05/10/2016,1049.3
05/09/2016,1046.8
05/06/2016,1085.1
05/05/2016,1063.8
05/04/2016,1055.6
05/03/2016,1071.6
05/02/2016,1086.4
04/29/2016,1078.4
04/28/2016,1050.7
04/27/2016,1025.4
04/26/2016,1020.1
04/25/2016,1018.5
04/22/2016,1011.2
04/21/2016,1031.9
04/20/2016,1028.1
04/19/2016,1015.7
04/18/2016,977.8
04/15/2016,989.9
04/14/2016,992.9
04/13/2016,1003.0
04/12/2016,999.7
04/11/2016,990.8
04/08/2016,968.4
04/07/2016,954.7
04/06/2016,944.7
04/05/2016,951.6
04/04/2016,943.5
04/01/2016,955.2
03/31/2016,977.5
03/30/2016,966.2
03/29/2016,965.2
03/28/2016,944.7
03/24/2016,952.4
03/23/2016,960.8
03/22/2016,996.8
03/21/2016,981.8
03/18/2016,970.5
03/17/2016,989.1
03/16/2016,958.7
03/15/2016,959.8
03/14/2016,965.4
03/11/2016,969.7
03/10/2016,977.7
03/09/2016,982.8
03/08/2016,989.4
03/07/2016,1002.0
03/04/2016,986.3
03/03/2016,942.7
03/02/2016,936.2
03/01/2016,936.7
02/29/2016,934.3
02/26/2016,915.1
02/25/2016,927.0
02/24/2016,943.7
02/23/2016,943.5
02/22/2016,927.8
02/19/2016,945.6
02/18/2016,945.6
02/17/2016,949.7
02/16/2016,937.3
02/12/2016,958.1
02/11/2016,963.2
02/10/2016,934.2
02/09/2016,939.4
02/08/2016,928.7
02/05/2016,903.7
02/04/2016,906.3
02/03/2016,880.1
02/02/2016,855.7
02/01/2016,870.1
01/29/2016,874.3
01/28/2016,867.9
01/27/2016,882.1
01/26/2016,876.9
01/25/2016,861.5
01/22/2016,831.6
01/21/2016,819.5
01/20/2016,819.2
01/19/2016,830.3
01/15/2016,827.5
01/14/2016,834.8
01/13/2016,851.3
01/12/2016,838.6
01/11/2016,846.3
01/08/2016,878.7
01/07/2016,877.5
01/06/2016,875.0
01/05/2016,890.0
01/04/2016,884.5
12/31/2015,893.2
12/30/2015,872.6
12/29/2015,891.2
12/28/2015,880.8
12/24/2015,884.2
12/23/2015,868.1
12/22/2015,873.0
12/21/2015,881.3
12/18/2015,860.8
12/17/2015,844.7
12/16/2015,876.0
12/15/2015,855.8
12/14/2015,850.2
12/11/2015,843.7
12/10/2015,855.9
12/09/2015,865.8
12/08/2015,846.5
12/07/2015,863.2
12/04/2015,880.6
12/03/2015,847.5
12/02/2015,832.4
12/01/2015,835.4
11/30/2015,832.9
11/27/2015,835.8
11/25/2015,843.9
11/24/2015,841.7
11/23/2015,847.4
11/20/2015,855.9
11/19/2015,858.1
11/18/2015,848.0
11/17/2015,855.0
11/16/2015,865.5
11/13/2015,863.7
11/12/2015,876.9
11/11/2015,883.1
11/10/2015,899.5
11/09/2015,914.4
11/06/2015,940.0
11/05/2015,953.1
11/04/2015,954.8
11/03/2015,962.2
11/02/2015,978.4
10/30/2015,989.1
10/29/2015,993.3
10/28/2015,1012.8
10/27/2015,989.2
10/26/2015,997.5
10/23/2015,1001.7
10/22/2015,1012.9
10/21/2015,1007.1
10/20/2015,1020.1
10/19/2015,1014.6
10/16/2015,1023.7
10/15/2015,1007.0
10/14/2015,995.4
10/13/2015,992.6
10/12/2015,995.9
10/09/2015,981.4
10/08/2015,955.6
10/07/2015,946.4
10/06/2015,934.7
10/05/2015,912.9
10/02/2015,909.5
10/01/2015,905.2
09/30/2015,909.1
09/29/2015,918.1
09/28/2015,922.5
09/25/2015,951.1
09/24/2015,955.8
09/23/2015,932.4
09/22/2015,937.5
09/21/2015,973.7
09/18/2015,984.4
09/17/2015,968.4
09/16/2015,975.7
09/15/2015,958.2
09/14/2015,955.4
09/11/2015,964.9
09/10/2015,981.2
09/09/2015,981.2
09/08/2015,1002.9
09/04/2015,992.4
09/03/2015,1010.1
09/02/2015,1013.6
09/01/2015,1008.4
08/31/2015,1010.5
08/28/2015,1021.7
08/27/2015,1006.0
08/26/2015,980.2
08/25/2015,976.7
08/24/2015,991.5
08/21/2015,1027.1
08/20/2015,1034.9
08/19/2015,1013.1
08/18/2015,994.1
08/17/2015,1000.7
08/14/2015,994.0
08/13/2015,995.0
08/12/2015,999.9
08/11/2015,992.3
08/10/2015,989.8
08/07/2015,962.2
08/06/2015,956.0
08/05/2015,950.9
08/04/2015,958.5
08/03/2015,967.1
07/31/2015,985.0
07/30/2015,989.9
07/29/2015,984.9
07/28/2015,986.4
07/27/2015,988.9
07/24/2015,980.7
07/23/2015,981.1
07/22/2015,979.9
07/21/2015,984.3
07/20/2015,988.6
07/17/2015,1001.3
07/16/2015,1011.6
07/15/2015,1021.7
07/14/2015,1028.4
07/13/2015,1036.0
07/10/2015,1032.3
07/09/2015,1022.4
07/08/2015,1035.8
07/07/2015,1041.5
07/06/2015,1066.3
07/02/2015,1084.0
07/01/2015,1087.8
06/30/2015,1079.5
06/29/2015,1082.3
06/26/2015,1080.7
06/25/2015,1084.4
06/24/2015,1074.1
06/23/2015,1067.5
06/22/2015,1060.6
06/19/2015,1086.8
06/18/2015,1082.8
06/17/2015,1072.7
06/16/2015,1079.8
06/15/2015,1088.6
06/12/2015,1096.8
06/11/2015,1105.2
06/10/2015,1115.2
06/09/2015,1108.5
06/08/2015,1101.2
06/05/2015,1092.0
06/04/2015,1099.2
06/03/2015,1104.1
06/02/2015,1112.8
06/01/2015,1104.2
05/29/2015,1111.5
05/28/2015,1116.3
05/27/2015,1119.0
05/26/2015,1124.1
05/22/2015,1148.6
05/21/2015,1152.3
05/20/2015,1156.9
05/19/2015,1150.9
05/18/2015,1178.5
05/15/2015,1169.1
05/14/2015,1162.4
05/13/2015,1150.8
05/12/2015,1133.0
05/11/2015,1127.3
05/08/2015,1143.5
05/07/2015,1131.4
05/06/2015,1142.8
05/05/2015,1148.8
05/04/2015,1150.9
05/01/2015,1129.7
04/30/2015,1140.4
04/29/2015,1161.5
04/28/2015,1158.6
04/27/2015,1153.4
04/24/2015,1121.4
04/23/2015,1136.7
04/22/2015,1129.7
04/21/2015,1152.5
04/20/2015,1148.8
04/17/2015,1167.5
04/16/2015,1159.2
04/15/2015,1156.6
04/14/2015,1153.7
04/13/2015,1153.9
04/10/2015,1170.6
04/09/2015,1157.0
04/08/2015,1166.3
04/07/2015,1173.9
04/06/2015,1180.4
04/02/2015,1154.5
04/01/2015,1166.0
03/31/2015,1143.4
03/30/2015,1117.4
03/27/2015,1143.6
03/26/2015,1154.0
03/25/2015,1146.5
03/24/2015,1141.5
03/23/2015,1144.5
03/20/2015,1141.2
03/19/2015,1119.6
03/18/2015,1092.6
03/17/2015,1093.7
03/16/2015,1107.9
03/13/2015,1115.2
03/12/2015,1114.9
03/11/2015,1115.4
03/10/2015,1130.0
03/09/2015,1148.6
03/06/2015,1158.8
03/05/2015,1180.1
03/04/2015,1181.7
03/03/2015,1189.6
03/02/2015,1189.9
02/27/2015,1185.6
02/26/2015,1173.6
02/25/2015,1168.8
02/24/2015,1162.6
02/23/2015,1162.9
02/20/2015,1169.5
02/19/2015,1172.3
02/18/2015,1167.2
02/17/2015,1177.0
02/13/2015,1207.5
02/12/2015,1200.5
02/11/2015,1195.6
02/10/2015,1207.3
02/09/2015,1220.4
02/06/2015,1221.6
02/05/2015,1249.7
02/04/2015,1238.9
02/03/2015,1235.2
02/02/2015,1228.6
01/30/2015,1238.2
01/29/2015,1217.3
01/28/2015,1258.5
01/27/2015,1264.3
01/26/2015,1255.0
01/23/2015,1268.7
01/22/2015,1284.8
01/21/2015,1276.4
01/20/2015,1286.6
01/16/2015,1269.4
01/15/2015,1262.8
01/14/2015,1239.0
01/13/2015,1247.8
01/12/2015,1241.0
01/09/2015,1230.1
01/08/2015,1223.0
01/07/2015,1220.9
01/06/2015,1221.4
01/05/2015,1210.9
01/02/2015,1203.9
12/31/2014,1209.5
12/30/2014,1219.3
12/29/2014,1202.7
12/26/2014,1218.5
12/24/2014,1191.1
12/23/2014,1191.7
12/22/2014,1182.1
12/19/2014,1197.0
12/18/2014,1197.1
12/17/2014,1199.5
12/16/2014,1196.5
12/15/2014,1214.9
12/12/2014,1231.5
12/11/2014,1242.2
12/10/2014,1242.6
12/09/2014,1246.8
12/08/2014,1229.4
12/05/2014,1219.5
12/04/2014,1245.9
12/03/2014,1227.5
12/02/2014,1217.5
12/01/2014,1241.6
11/28/2014,1211.3
11/26/2014,1228.4
11/25/2014,1224.5
11/24/2014,1207.5
11/21/2014,1227.3
11/20/2014,1205.6
11/19/2014,1199.3
11/18/2014,1204.6
11/17/2014,1201.3
11/14/2014,1213.1
11/13/2014,1199.0
11/12/2014,1205.3
11/11/2014,1206.7
11/10/2014,1206.9
11/07/2014,1212.8
11/06/2014,1197.1
11/05/2014,1210.6
11/04/2014,1224.7
11/03/2014,1242.8
10/31/2014,1235.2
10/30/2014,1245.9
10/29/2014,1269.2
10/28/2014,1266.3
10/27/2014,1254.5
10/24/2014,1250.9
10/23/2014,1255.0
10/22/2014,1271.1
10/21/2014,1283.0
10/20/2014,1267.5
10/17/2014,1261.5
10/16/2014,1251.9
10/15/2014,1260.9
10/14/2014,1272.3
10/13/2014,1261.2
10/10/2014,1261.6
10/09/2014,1278.3
10/08/2014,1266.9
10/07/2014,1261.9
10/06/2014,1249.2
10/03/2014,1226.9
10/02/2014,1270.4
10/01/2014,1289.6
09/30/2014,1300.5
09/29/2014,1309.5
09/26/2014,1302.0
09/25/2014,1314.2
09/24/2014,1319.4
09/23/2014,1332.7
09/22/2014,1330.2
09/19/2014,1337.3
09/18/2014,1349.5
09/17/2014,1362.2
09/16/2014,1367.3
09/15/2014,1363.5
09/12/2014,1370.5
09/11/2014,1370.7
09/10/2014,1381.0
09/09/2014,1385.8
09/08/2014,1397.5
09/05/2014,1411.0
09/04/2014,1408.3
09/03/2014,1412.5
09/02/2014,1408.9
08/29/2014,1424.7
08/28/2014,1425.2
08/27/2014,1419.9
08/26/2014,1419.6
08/25/2014,1418.4
08/22/2014,1418.5
08/21/2014,1419.3
08/20/2014,1429.2
08/19/2014,1439.5
08/18/2014,1446.2
08/15/2014,1457.2
08/14/2014,1469.2
08/13/2014,1469.9
08/12/2014,1472.2
08/11/2014,1471.6
08/08/2014,1478.3
08/07/2014,1481.5
08/06/2014,1465.2
08/05/2014,1455.9
08/04/2014,1466.6
08/01/2014,1463.3
07/31/2014,1465.2
07/30/2014,1481.9
07/29/2014,1484.5
07/28/2014,1490.6
07/25/2014,1478.6
07/24/2014,1473.7
07/23/2014,1486.7
07/22/2014,1488.3
07/21/2014,1493.4
07/18/2014,1489.9
07/17/2014,1503.7
07/16/2014,1485.7
07/15/2014,1485.0
07/14/2014,1493.0
07/11/2014,1513.8
07/10/2014,1517.0
07/09/2014,1506.9
07/08/2014,1496.5
07/07/2014,1495.6
07/03/2014,1507.7
07/02/2014,1511.5
07/01/2014,1515.0
06/30/2014,1482.9
06/27/2014,1480.3
06/26/2014,1470.1
06/25/2014,1473.2
06/24/2014,1471.9
06/23/2014,1456.6
06/20/2014,1457.3
06/19/2014,1474.5
06/18/2014,1450.8
06/17/2014,1443.1
06/16/2014,1439.1
06/13/2014,1435.0
06/12/2014,1441.3
06/11/2014,1481.1
06/10/2014,1482.2
06/09/2014,1454.3
06/06/2014,1453.0
06/05/2014,1445.1
06/04/2014,1433.9
06/03/2014,1433.5
06/02/2014,1436.7
05/30/2014,1452.7
05/29/2014,1460.1
05/28/2014,1462.7
05/27/2014,1462.3
05/23/2014,1472.8
05/22/2014,1493.1
05/21/2014,1474.9
05/20/2014,1468.9
05/19/2014,1470.2
05/16/2014,1466.1
05/15/2014,1469.9
05/14/2014,1485.7
05/13/2014,1456.0
05/12/2014,1441.9
05/09/2014,1429.9
05/08/2014,1438.1
05/07/2014,1434.8
05/06/2014,1458.1
05/05/2014,1448.4
05/02/2014,1440.7
05/01/2014,1427.5
04/30/2014,1427.9
04/29/2014,1431.4
04/28/2014,1419.7
04/25/2014,1424.3
04/24/2014,1409.6
04/23/2014,1403.9
04/22/2014,1400.3
04/21/2014,1400.7
04/17/2014,1428.7
04/16/2014,1437.8
04/15/2014,1444.6
04/14/2014,1467.4
04/11/2014,1462.6
04/10/2014,1460.1
04/09/2014,1438.9
04/08/2014,1441.7
04/07/2014,1427.8
04/04/2014,1450.9
04/03/2014,1445.5
04/02/2014,1438.7
04/01/2014,1429.6
03/31/2014,1420.8
03/28/2014,1407.2
03/27/2014,1397.2
03/26/2014,1406.5
03/25/2014,1420.9
03/24/2014,1431.2
03/21/2014,1436.0
03/20/2014,1434.8
03/19/2014,1451.7
03/18/2014,1461.7
03/17/2014,1468.4
03/14/2014,1469.6
03/13/2014,1479.4
03/12/2014,1476.3
03/11/2014,1464.6
03/10/2014,1477.2
03/07/2014,1483.6
03/06/2014,1486.8
03/05/2014,1476.6
03/04/2014,1464.1
03/03/2014,1460.7
02/28/2014,1446.8
02/27/2014,1453.4
02/26/2014,1429.1
02/25/2014,1442.6
02/24/2014,1441.4
02/21/2014,1427.9
02/20/2014,1412.5
02/19/2014,1424.5
02/18/2014,1424.5
02/14/2014,1430.1
02/13/2014,1416.6
02/12/2014,1407.3
02/11/2014,1387.8
02/10/2014,1385.9
02/07/2014,1379.2
02/06/2014,1374.9
02/05/2014,1379.3
02/04/2014,1373.4
02/03/2014,1386.6
01/31/2014,1375.7
